0.312	93.0	93.0	98.0	96.0
0.316	103.0	87.0	106.0	94.0
0.32	86.0	68.0	105.0	99.0
0.324	89.0	104.0	76.0	99.0
0.32799999999999996	86.0	89.0	100.0	97.0
0.332	82.0	97.0	74.0	98.0
0.336	84.0	85.0	119.0	98.0
0.34	88.0	82.0	106.0	74.0
0.344	96.0	107.0	93.0	93.0
0.348	99.0	108.0	71.0	97.0
0.35200000000000004	101.0	96.0	83.0	89.0
0.35600000000000004	88.0	101.0	102.0	97.0
0.36	109.0	109.0	104.0	101.0
0.364	117.0	91.0	93.0	87.0
0.368	109.0	99.0	94.0	85.0
0.37200000000000005	92.0	103.0	96.0	100.0
0.376	93.0	99.0	85.0	105.0
0.38	92.0	92.0	96.0	88.0
0.384	112.0	104.0	96.0	112.0
0.38799999999999996	93.0	105.0	107.0	96.0
0.392	79.0	93.0	99.0	90.0
0.396	85.0	88.0	98.0	93.0
0.4	89.0	91.0	99.0	106.0
0.40399999999999997	82.0	87.0	94.0	101.0
0.408	77.0	92.0	107.0	92.0
0.41200000000000003	126.0	95.0	94.0	98.0
0.41600000000000004	90.0	88.0	83.0	93.0
0.42	98.0	99.0	93.0	104.0
0.424	100.0	107.0	94.0	100.0
0.428	87.0	88.0	97.0	78.0
0.43200000000000005	93.0	86.0	98.0	95.0
0.436	81.0	92.0	102.0	109.0
0.44	98.0	89.0	94.0	92.0
0.444	98.0	83.0	77.0	98.0
0.44799999999999995	85.0	87.0	93.0	91.0
0.452	92.0	91.0	98.0	109.0
0.456	93.0	96.0	93.0	95.0
0.46	99.0	104.0	100.0	96.0
0.46399999999999997	96.0	91.0	105.0	101.0
0.46799999999999997	104.0	86.0	97.0	87.0
0.47200000000000003	93.0	89.0	97.0	100.0
0.47600000000000003	86.0	87.0	100.0	78.0
0.48	101.0	87.0	85.0	95.0
0.484	78.0	108.0	90.0	111.0
0.488	90.0	91.0	94.0	97.0
0.49200000000000005	85.0	102.0	93.0	99.0
0.496	81.0	100.0	93.0	99.0
0.5	92.0	89.0	82.0	97.0
0.504	81.0	84.0	96.0	118.0
0.508	88.0	102.0	103.0	106.0
0.512	98.0	90.0	72.0	82.0
0.516	82.0	111.0	91.0	99.0
0.52	108.0	95.0	79.0	105.0
0.524	74.0	103.0	98.0	95.0
0.528	97.0	95.0	97.0	84.0
0.532	94.0	103.0	99.0	90.0
0.536	104.0	91.0	88.0	92.0
0.54	81.0	93.0	85.0	88.0
0.544	97.0	97.0	96.0	75.0
0.5479999999999999	89.0	86.0	107.0	75.0
0.552	80.0	107.0	88.0	85.0
0.556	93.0	88.0	97.0	91.0
0.56	77.0	120.0	105.0	79.0
0.564	96.0	87.0	89.0	83.0
0.568	88.0	88.0	106.0	90.0
0.5720000000000001	93.0	103.0	111.0	93.0
0.5760000000000001	98.0	81.0	114.0	116.0
0.58	84.0	82.0	87.0	93.0
0.584	88.0	82.0	87.0	91.0
0.588	91.0	91.0	85.0	100.0
0.5920000000000001	91.0	85.0	99.0	124.0
0.596	87.0	97.0	89.0	76.0
0.6	104.0	84.0	99.0	104.0
0.604	88.0	86.0	99.0	92.0
0.608	101.0	103.0	95.0	112.0
0.612	79.0	84.0	98.0	95.0
0.616	84.0	100.0	82.0	102.0
0.62	77.0	96.0	92.0	95.0
0.624	82.0	100.0	81.0	93.0
0.628	95.0	98.0	90.0	88.0
0.632	93.0	93.0	89.0	82.0
0.636	87.0	79.0	98.0	84.0
0.64	98.0	103.0	83.0	79.0
0.644	81.0	90.0	99.0	103.0
0.648	99.0	72.0	117.0	88.0
0.652	107.0	86.0	100.0	84.0
0.6559999999999999	82.0	86.0	89.0	77.0
0.66	79.0	95.0	88.0	91.0
0.664	87.0	83.0	93.0	88.0
0.6679999999999999	97.0	109.0	95.0	95.0
0.672	93.0	107.0	103.0	87.0
0.6759999999999999	96.0	96.0	98.0	100.0
0.68	91.0	109.0	92.0	85.0
0.684	96.0	91.0	92.0	88.0
0.688	93.0	85.0	90.0	89.0
0.6920000000000001	71.0	89.0	78.0	99.0
0.696	96.0	110.0	88.0	103.0
0.7	92.0	102.0	88.0	95.0
0.7040000000000001	74.0	103.0	79.0	90.0
0.708	70.0	91.0	111.0	89.0
0.7120000000000001	84.0	108.0	106.0	96.0
0.716	87.0	109.0	81.0	90.0
0.72	80.0	86.0	108.0	90.0
0.7240000000000001	83.0	108.0	112.0	81.0
0.728	108.0	90.0	92.0	85.0
0.732	98.0	101.0	89.0	86.0
0.736	113.0	78.0	97.0	81.0
0.74	89.0	75.0	69.0	98.0
0.7440000000000001	86.0	103.0	120.0	99.0
0.748	89.0	105.0	111.0	97.0
0.752	90.0	93.0	111.0	88.0
0.7559999999999999	63.0	105.0	101.0	94.0
0.76	90.0	95.0	99.0	79.0
0.764	90.0	77.0	116.0	93.0
0.768	92.0	92.0	104.0	87.0
0.772	87.0	93.0	79.0	104.0
0.7759999999999999	87.0	113.0	81.0	102.0
0.78	93.0	104.0	98.0	93.0
0.784	92.0	93.0	94.0	92.0
0.7879999999999999	96.0	97.0	77.0	100.0
0.792	80.0	99.0	110.0	86.0
0.7959999999999999	93.0	83.0	82.0	94.0
0.8	75.0	110.0	99.0	85.0
0.804	89.0	120.0	73.0	97.0
0.8079999999999999	87.0	84.0	98.0	85.0
0.812	98.0	83.0	106.0	91.0
0.816	72.0	81.0	104.0	84.0
0.82	91.0	77.0	83.0	76.0
0.8240000000000001	91.0	98.0	91.0	90.0
0.828	109.0	78.0	107.0	79.0
0.8320000000000001	106.0	94.0	104.0	84.0
0.836	72.0	93.0	112.0	97.0
0.84	85.0	82.0	98.0	99.0
0.8440000000000001	87.0	103.0	90.0	103.0
0.848	83.0	79.0	90.0	121.0
0.852	101.0	106.0	120.0	94.0
0.856	85.0	110.0	90.0	91.0
0.86	87.0	96.0	86.0	111.0
0.8640000000000001	91.0	86.0	82.0	97.0
0.868	86.0	109.0	111.0	99.0
0.872	101.0	98.0	99.0	81.0
0.8759999999999999	86.0	106.0	100.0	87.0
0.88	80.0	83.0	96.0	94.0
0.884	89.0	106.0	78.0	87.0
0.888	87.0	100.0	94.0	93.0
0.892	87.0	98.0	90.0	93.0
0.8959999999999999	88.0	102.0	87.0	88.0
0.9	93.0	89.0	89.0	93.0
0.904	90.0	104.0	104.0	88.0
0.9079999999999999	91.0	108.0	114.0	75.0
0.912	101.0	83.0	77.0	96.0
0.9159999999999999	96.0	115.0	106.0	80.0
0.92	79.0	96.0	84.0	103.0
0.924	89.0	90.0	89.0	97.0
0.9279999999999999	99.0	87.0	97.0	92.0
0.932	97.0	99.0	96.0	83.0
0.9359999999999999	100.0	90.0	96.0	92.0
0.94	90.0	97.0	82.0	90.0
0.9440000000000001	96.0	86.0	95.0	104.0
0.948	94.0	111.0	76.0	76.0
0.9520000000000001	95.0	98.0	91.0	103.0
0.956	93.0	111.0	87.0	78.0
0.96	105.0	81.0	96.0	81.0
0.9640000000000001	82.0	78.0	84.0	80.0
0.968	82.0	87.0	85.0	81.0
0.972	85.0	101.0	95.0	87.0
0.976	97.0	103.0	86.0	83.0
0.98	101.0	88.0	87.0	79.0
0.9840000000000001	91.0	92.0	102.0	92.0
0.988	73.0	83.0	97.0	79.0
0.992	101.0	97.0	92.0	97.0
0.996	73.0	101.0	90.0	98.0
1.0	66.0	99.0	84.0	81.0
1.004	93.0	105.0	85.0	93.0
1.008	95.0	87.0	110.0	73.0
1.012	82.0	90.0	102.0	96.0
1.016	76.0	89.0	85.0	98.0
1.02	91.0	90.0	80.0	85.0
1.024	88.0	109.0	97.0	95.0
1.028	84.0	89.0	91.0	92.0
1.032	91.0	100.0	69.0	63.0
1.036	100.0	95.0	107.0	92.0
1.04	103.0	98.0	69.0	88.0
1.044	91.0	101.0	85.0	85.0
1.048	86.0	84.0	87.0	99.0
1.052	87.0	85.0	111.0	76.0
1.056	91.0	88.0	100.0	94.0
1.06	85.0	96.0	96.0	96.0
1.064	82.0	96.0	92.0	94.0
1.068	80.0	89.0	86.0	96.0
1.072	96.0	84.0	98.0	104.0
1.0759999999999998	98.0	97.0	96.0	76.0
1.08	91.0	83.0	84.0	84.0
1.084	92.0	93.0	104.0	87.0
1.088	108.0	82.0	80.0	90.0
1.092	88.0	76.0	102.0	76.0
1.0959999999999999	92.0	107.0	82.0	83.0
1.1	76.0	101.0	100.0	99.0
1.104	75.0	77.0	107.0	97.0
1.1079999999999999	119.0	99.0	74.0	90.0
1.112	77.0	87.0	93.0	66.0
1.1159999999999999	81.0	77.0	86.0	93.0
1.12	95.0	95.0	103.0	116.0
1.124	93.0	114.0	85.0	99.0
1.128	100.0	100.0	101.0	99.0
1.1320000000000001	79.0	90.0	108.0	90.0
1.136	94.0	100.0	97.0	87.0
1.14	79.0	94.0	96.0	92.0
1.1440000000000001	96.0	90.0	108.0	92.0
1.148	89.0	94.0	95.0	95.0
1.1520000000000001	87.0	79.0	83.0	74.0
1.156	78.0	86.0	98.0	103.0
1.16	89.0	99.0	100.0	90.0
1.1640000000000001	83.0	88.0	96.0	82.0
1.168	77.0	94.0	95.0	117.0
1.172	90.0	90.0	123.0	78.0
1.176	81.0	74.0	85.0	96.0
1.18	88.0	90.0	96.0	76.0
1.1840000000000002	82.0	88.0	85.0	86.0
1.188	98.0	93.0	98.0	72.0
1.192	98.0	90.0	108.0	90.0
1.196	96.0	81.0	101.0	91.0
1.2	96.0	95.0	91.0	86.0
1.204	107.0	91.0	104.0	91.0
1.208	109.0	95.0	98.0	80.0
1.212	105.0	87.0	80.0	81.0
1.216	81.0	87.0	93.0	100.0
1.22	106.0	110.0	74.0	89.0
1.224	96.0	111.0	99.0	71.0
1.228	95.0	117.0	82.0	85.0
1.232	81.0	98.0	112.0	107.0
1.236	83.0	101.0	93.0	72.0
1.24	85.0	97.0	91.0	99.0
1.244	106.0	101.0	81.0	103.0
1.248	96.0	97.0	82.0	94.0
1.252	86.0	105.0	92.0	97.0
1.256	99.0	91.0	105.0	93.0
1.26	73.0	100.0	98.0	87.0
1.264	86.0	88.0	84.0	100.0
1.268	87.0	97.0	95.0	95.0
1.272	73.0	86.0	109.0	84.0
1.276	102.0	85.0	105.0	76.0
1.28	93.0	82.0	101.0	84.0
1.284	65.0	92.0	100.0	102.0
1.288	93.0	69.0	82.0	101.0
1.2919999999999998	108.0	101.0	93.0	83.0
1.296	94.0	84.0	97.0	89.0
1.3	100.0	87.0	91.0	100.0
1.304	91.0	81.0	98.0	81.0
1.308	84.0	95.0	98.0	78.0
1.3119999999999998	100.0	98.0	81.0	98.0
1.3159999999999998	81.0	93.0	102.0	84.0
1.32	97.0	99.0	89.0	78.0
1.324	98.0	104.0	80.0	91.0
1.328	106.0	110.0	72.0	91.0
1.3319999999999999	84.0	85.0	94.0	79.0
1.3359999999999999	95.0	82.0	89.0	104.0
1.34	88.0	80.0	97.0	96.0
1.344	103.0	78.0	84.0	93.0
1.348	85.0	79.0	75.0	90.0
1.3519999999999999	89.0	105.0	85.0	100.0
1.3559999999999999	91.0	74.0	79.0	93.0
1.36	92.0	83.0	87.0	89.0
1.364	88.0	98.0	87.0	82.0
1.368	78.0	83.0	98.0	73.0
1.3719999999999999	98.0	91.0	87.0	102.0
1.376	108.0	88.0	104.0	85.0
1.38	99.0	92.0	97.0	91.0
1.3840000000000001	94.0	98.0	101.0	102.0
1.3880000000000001	94.0	89.0	106.0	83.0
1.392	86.0	95.0	79.0	88.0
1.396	78.0	108.0	85.0	102.0
1.4	80.0	104.0	82.0	80.0
1.4040000000000001	100.0	97.0	78.0	100.0
1.4080000000000001	101.0	85.0	99.0	85.0
1.412	89.0	98.0	96.0	101.0
1.416	92.0	85.0	117.0	103.0
1.42	102.0	81.0	102.0	78.0
1.4240000000000002	72.0	93.0	98.0	81.0
1.4280000000000002	87.0	88.0	79.0	85.0
1.432	91.0	90.0	98.0	77.0
1.436	84.0	98.0	74.0	90.0
1.44	89.0	99.0	101.0	85.0
1.444	104.0	93.0	91.0	89.0
1.4480000000000002	83.0	96.0	93.0	82.0
1.452	80.0	78.0	98.0	88.0
1.456	100.0	76.0	89.0	85.0
1.46	99.0	97.0	93.0	86.0
1.464	90.0	101.0	106.0	91.0
1.4680000000000002	89.0	82.0	99.0	85.0
1.472	90.0	89.0	76.0	94.0
1.476	89.0	98.0	88.0	92.0
1.48	82.0	97.0	92.0	92.0
1.484	85.0	99.0	91.0	103.0
1.4880000000000002	87.0	99.0	105.0	89.0
1.492	76.0	89.0	99.0	99.0
1.496	83.0	80.0	86.0	85.0
1.5	88.0	105.0	91.0	86.0
1.504	79.0	85.0	90.0	88.0
1.508	101.0	95.0	72.0	86.0
1.5119999999999998	85.0	93.0	88.0	95.0
1.516	87.0	120.0	83.0	103.0
1.52	90.0	91.0	106.0	80.0
1.524	86.0	107.0	92.0	93.0
1.528	85.0	101.0	102.0	103.0
1.5319999999999998	76.0	101.0	95.0	92.0
1.536	72.0	87.0	97.0	84.0
1.54	83.0	86.0	100.0	107.0
1.544	120.0	96.0	99.0	82.0
1.548	92.0	88.0	83.0	96.0
1.5519999999999998	78.0	96.0	98.0	95.0
1.556	98.0	104.0	97.0	88.0
1.56	79.0	93.0	78.0	95.0
1.564	105.0	95.0	95.0	96.0
1.568	120.0	105.0	107.0	105.0
1.5719999999999998	107.0	86.0	92.0	83.0
1.5759999999999998	98.0	99.0	93.0	66.0
1.58	82.0	100.0	100.0	81.0
1.584	89.0	96.0	79.0	106.0
1.588	87.0	95.0	108.0	107.0
1.5919999999999999	90.0	78.0	77.0	87.0
1.5959999999999999	99.0	98.0	86.0	92.0
1.6	92.0	86.0	89.0	112.0
1.604	88.0	107.0	81.0	86.0
1.608	100.0	88.0	80.0	95.0
1.6119999999999999	74.0	100.0	93.0	111.0
1.6159999999999999	84.0	84.0	95.0	75.0
1.62	88.0	93.0	92.0	84.0
1.624	86.0	107.0	91.0	97.0
1.6280000000000001	103.0	93.0	89.0	79.0
1.632	82.0	105.0	94.0	97.0
1.636	79.0	95.0	98.0	84.0
1.64	87.0	98.0	88.0	102.0
1.6440000000000001	78.0	87.0	96.0	95.0
1.6480000000000001	89.0	97.0	93.0	93.0
1.652	86.0	74.0	91.0	86.0
1.656	105.0	78.0	81.0	105.0
1.66	79.0	92.0	95.0	78.0
1.6640000000000001	94.0	102.0	90.0	86.0
1.6680000000000001	90.0	88.0	102.0	79.0
1.672	88.0	93.0	80.0	90.0
1.676	87.0	104.0	73.0	98.0
1.68	87.0	101.0	95.0	83.0
1.6840000000000002	95.0	97.0	84.0	93.0
1.6880000000000002	101.0	100.0	98.0	89.0
1.692	90.0	96.0	74.0	90.0
1.696	86.0	81.0	92.0	80.0
1.7	79.0	111.0	80.0	85.0
1.704	82.0	86.0	97.0	104.0
1.7080000000000002	96.0	90.0	119.0	91.0
1.712	100.0	96.0	81.0	94.0
1.716	84.0	93.0	90.0	100.0
1.72	79.0	81.0	88.0	93.0
1.724	81.0	84.0	96.0	103.0
1.7280000000000002	96.0	96.0	80.0	82.0
1.732	91.0	93.0	99.0	74.0
1.736	100.0	91.0	76.0	89.0
1.74	91.0	71.0	87.0	97.0
1.744	95.0	101.0	84.0	84.0
1.7480000000000002	82.0	91.0	104.0	73.0
1.7519999999999998	88.0	95.0	84.0	112.0
1.756	80.0	106.0	107.0	97.0
1.76	99.0	80.0	76.0	82.0
1.764	74.0	91.0	95.0	90.0
1.768	87.0	89.0	102.0	97.0
1.7719999999999998	91.0	82.0	77.0	81.0
1.776	98.0	87.0	97.0	102.0
1.78	81.0	103.0	105.0	88.0
1.784	71.0	91.0	101.0	99.0
1.788	75.0	92.0	95.0	74.0
1.7919999999999998	101.0	69.0	109.0	96.0
1.796	93.0	80.0	90.0	86.0
1.8	92.0	102.0	80.0	86.0
1.804	100.0	109.0	109.0	87.0
1.808	93.0	89.0	99.0	78.0
1.8119999999999998	84.0	94.0	91.0	102.0
1.8159999999999998	82.0	84.0	82.0	101.0
1.82	85.0	85.0	99.0	97.0
1.824	78.0	88.0	106.0	85.0
1.828	81.0	92.0	91.0	103.0
1.8319999999999999	85.0	94.0	87.0	91.0
1.8359999999999999	81.0	99.0	82.0	95.0
1.84	84.0	100.0	82.0	85.0
1.844	85.0	90.0	86.0	93.0
1.848	100.0	102.0	102.0	75.0
1.8519999999999999	86.0	101.0	101.0	105.0
1.8559999999999999	94.0	102.0	89.0	102.0
1.86	76.0	115.0	85.0	88.0
1.864	75.0	97.0	96.0	85.0
1.868	99.0	86.0	106.0	99.0
1.8719999999999999	98.0	85.0	100.0	85.0
1.876	87.0	91.0	91.0	97.0
1.88	74.0	94.0	93.0	76.0
1.8840000000000001	85.0	109.0	85.0	99.0
1.8880000000000001	80.0	90.0	89.0	96.0
1.892	76.0	95.0	88.0	101.0
1.896	100.0	98.0	100.0	74.0
1.9	93.0	96.0	97.0	94.0
1.9040000000000001	94.0	89.0	88.0	92.0
1.9080000000000001	72.0	86.0	71.0	77.0
1.912	80.0	79.0	81.0	75.0
1.916	75.0	94.0	96.0	104.0
1.92	92.0	88.0	97.0	98.0
1.9240000000000002	103.0	92.0	78.0	78.0
1.9280000000000002	93.0	96.0	81.0	88.0
1.932	91.0	98.0	100.0	82.0
1.936	87.0	96.0	105.0	78.0
1.94	97.0	103.0	98.0	85.0
1.944	83.0	91.0	88.0	97.0
1.9480000000000002	89.0	85.0	86.0	94.0
1.952	81.0	105.0	86.0	94.0
1.956	76.0	84.0	103.0	89.0
1.96	88.0	85.0	83.0	75.0
1.964	91.0	83.0	89.0	88.0
1.9680000000000002	112.0	87.0	81.0	59.0
1.972	98.0	77.0	99.0	70.0
1.976	75.0	119.0	91.0	92.0
1.98	98.0	93.0	99.0	81.0
1.984	86.0	103.0	94.0	79.0
1.9880000000000002	95.0	92.0	91.0	99.0
1.992	91.0	96.0	95.0	90.0
1.996	90.0	109.0	91.0	98.0
2.0	97.0	90.0	79.0	94.0
2.004	102.0	101.0	89.0	80.0
2.008	99.0	101.0	98.0	100.0
2.012	89.0	101.0	84.0	89.0
2.016	85.0	95.0	93.0	79.0
2.02	84.0	99.0	99.0	87.0
2.024	79.0	90.0	82.0	81.0
2.028	82.0	88.0	98.0	98.0
2.032	93.0	94.0	96.0	73.0
2.036	74.0	95.0	74.0	103.0
2.04	90.0	86.0	90.0	98.0
2.044	86.0	97.0	102.0	95.0
2.048	75.0	102.0	103.0	103.0
2.052	82.0	106.0	98.0	86.0
2.056	96.0	87.0	97.0	99.0
2.06	91.0	107.0	76.0	82.0
2.064	80.0	103.0	87.0	89.0
2.068	88.0	76.0	82.0	85.0
2.072	91.0	95.0	96.0	88.0
2.076	98.0	87.0	70.0	95.0
2.08	83.0	88.0	71.0	97.0
2.084	80.0	90.0	103.0	86.0
2.088	92.0	94.0	79.0	105.0
2.092	84.0	105.0	99.0	105.0
2.096	81.0	99.0	98.0	80.0
2.1	89.0	100.0	70.0	90.0
2.104	94.0	87.0	94.0	90.0
2.108	82.0	93.0	89.0	97.0
2.112	98.0	85.0	88.0	87.0
2.116	92.0	89.0	76.0	89.0
2.12	82.0	80.0	88.0	84.0
2.124	90.0	70.0	94.0	98.0
2.128	96.0	71.0	91.0	106.0
2.1319999999999997	74.0	102.0	96.0	96.0
2.136	82.0	85.0	88.0	81.0
2.14	101.0	75.0	98.0	104.0
2.144	81.0	86.0	98.0	99.0
2.148	89.0	104.0	78.0	96.0
2.1519999999999997	102.0	81.0	87.0	83.0
2.156	88.0	96.0	85.0	85.0
2.16	94.0	92.0	79.0	81.0
2.164	98.0	90.0	112.0	86.0
2.168	89.0	95.0	99.0	100.0
2.1719999999999997	77.0	85.0	94.0	84.0
2.176	92.0	81.0	87.0	98.0
2.18	96.0	98.0	101.0	81.0
2.184	71.0	81.0	91.0	94.0
2.188	84.0	80.0	85.0	83.0
2.1919999999999997	96.0	93.0	98.0	102.0
2.1959999999999997	80.0	101.0	80.0	111.0
2.2	77.0	94.0	96.0	60.0
2.204	79.0	84.0	85.0	77.0
2.208	93.0	104.0	86.0	95.0
2.2119999999999997	96.0	84.0	81.0	87.0
2.2159999999999997	91.0	103.0	60.0	94.0
2.22	100.0	106.0	106.0	106.0
2.224	95.0	107.0	84.0	89.0
2.228	85.0	96.0	84.0	85.0
2.2319999999999998	112.0	103.0	77.0	89.0
2.2359999999999998	98.0	98.0	89.0	83.0
2.24	86.0	83.0	94.0	94.0
2.244	81.0	79.0	101.0	87.0
2.248	108.0	94.0	101.0	89.0
2.252	99.0	93.0	86.0	96.0
2.256	94.0	96.0	95.0	93.0
2.26	100.0	93.0	85.0	100.0
2.2640000000000002	106.0	78.0	92.0	102.0
2.2680000000000002	93.0	89.0	95.0	112.0
2.272	92.0	90.0	87.0	91.0
2.276	85.0	84.0	86.0	86.0
2.28	89.0	88.0	92.0	89.0
2.2840000000000003	84.0	107.0	93.0	87.0
2.2880000000000003	82.0	79.0	89.0	100.0
2.292	88.0	85.0	91.0	80.0
2.296	76.0	85.0	88.0	98.0
2.3	87.0	87.0	88.0	97.0
2.3040000000000003	88.0	88.0	108.0	95.0
2.3080000000000003	91.0	88.0	94.0	89.0
2.312	102.0	100.0	93.0	86.0
2.316	84.0	88.0	101.0	79.0
2.32	94.0	82.0	75.0	77.0
2.324	90.0	82.0	71.0	79.0
2.3280000000000003	98.0	95.0	91.0	96.0
2.332	99.0	96.0	83.0	83.0
2.336	97.0	91.0	80.0	82.0
2.34	116.0	87.0	85.0	90.0
2.344	93.0	88.0	85.0	87.0
2.3480000000000003	95.0	101.0	77.0	86.0
2.352	94.0	92.0	100.0	106.0
2.356	78.0	84.0	85.0	122.0
2.36	89.0	80.0	67.0	97.0
2.364	87.0	88.0	87.0	83.0
2.3680000000000003	103.0	89.0	82.0	83.0
2.372	94.0	91.0	98.0	96.0
2.376	84.0	99.0	83.0	95.0
2.38	90.0	79.0	96.0	79.0
2.384	93.0	106.0	80.0	81.0
2.388	88.0	69.0	109.0	92.0
2.392	101.0	98.0	90.0	96.0
2.396	87.0	89.0	83.0	101.0
2.4	87.0	99.0	85.0	90.0
2.404	72.0	81.0	83.0	88.0
2.408	92.0	78.0	92.0	100.0
2.412	88.0	97.0	103.0	83.0
2.416	90.0	84.0	97.0	88.0
2.42	84.0	96.0	83.0	90.0
2.424	84.0	98.0	87.0	94.0
2.428	96.0	62.0	95.0	77.0
2.432	95.0	93.0	96.0	87.0
2.436	80.0	101.0	85.0	105.0
2.44	88.0	107.0	107.0	85.0
2.444	94.0	63.0	82.0	66.0
2.448	99.0	87.0	107.0	81.0
2.452	76.0	94.0	96.0	84.0
2.456	74.0	81.0	107.0	83.0
2.46	85.0	92.0	81.0	90.0
2.464	84.0	100.0	80.0	87.0
2.468	80.0	104.0	81.0	81.0
2.472	86.0	82.0	89.0	101.0
2.476	84.0	83.0	103.0	110.0
2.48	87.0	92.0	88.0	105.0
2.484	89.0	91.0	88.0	64.0
2.488	83.0	86.0	86.0	96.0
2.492	72.0	78.0	71.0	96.0
2.496	113.0	96.0	95.0	104.0
2.5	85.0	89.0	104.0	72.0
2.504	89.0	99.0	86.0	93.0
2.508	87.0	88.0	97.0	83.0
2.512	84.0	94.0	104.0	79.0
2.516	94.0	88.0	98.0	78.0
2.52	99.0	96.0	79.0	80.0
2.524	90.0	87.0	107.0	77.0
2.528	94.0	93.0	95.0	96.0
2.532	97.0	91.0	76.0	88.0
2.536	80.0	83.0	81.0	99.0
2.54	79.0	93.0	94.0	86.0
2.544	89.0	96.0	93.0	90.0
2.548	76.0	73.0	76.0	86.0
2.552	77.0	82.0	94.0	88.0
2.556	77.0	92.0	94.0	74.0
2.56	75.0	93.0	98.0	79.0
2.5639999999999996	93.0	92.0	93.0	92.0
2.568	77.0	103.0	87.0	80.0
2.572	73.0	97.0	103.0	106.0
2.576	75.0	96.0	103.0	90.0
2.58	100.0	93.0	109.0	73.0
2.5839999999999996	88.0	94.0	82.0	89.0
2.588	88.0	89.0	87.0	88.0
2.592	70.0	84.0	89.0	96.0
2.596	86.0	101.0	91.0	86.0
2.6	84.0	93.0	93.0	84.0
2.6039999999999996	96.0	99.0	90.0	81.0
2.608	85.0	84.0	91.0	88.0
2.612	113.0	83.0	85.0	88.0
2.616	93.0	92.0	99.0	80.0
2.62	78.0	84.0	78.0	91.0
2.6239999999999997	87.0	87.0	97.0	91.0
2.628	77.0	105.0	86.0	100.0
2.6319999999999997	104.0	98.0	99.0	75.0
2.636	95.0	90.0	92.0	75.0
2.64	83.0	100.0	87.0	95.0
